start_date,end_date,ndvi,region_id
2019-04-15T00:00:00.000Z,2019-04-22T00:00:00.000Z,0.768709135,95
2019-05-01T00:00:00.000Z,2019-05-08T00:00:00.000Z,0.791536998,95
2019-05-09T00:00:00.000Z,2019-05-16T00:00:00.000Z,0.802621296,95
2019-05-17T00:00:00.000Z,2019-05-24T00:00:00.000Z,0.789387081,95
2019-05-25T00:00:00.000Z,2019-06-01T00:00:00.000Z,0.80714067,95
2019-06-02T00:00:00.000Z,2019-06-09T00:00:00.000Z,0.796861788,95
2019-06-10T00:00:00.000Z,2019-06-17T00:00:00.000Z,0.82526718,95
2019-06-18T00:00:00.000Z,2019-06-25T00:00:00.000Z,0.823557851,95
2019-07-04T00:00:00.000Z,2019-07-11T00:00:00.000Z,0.802373289,95
2019-07-12T00:00:00.000Z,2019-07-19T00:00:00.000Z,0.807277474,95
2019-07-20T00:00:00.000Z,2019-07-27T00:00:00.000Z,0.829429261,95
2019-07-28T00:00:00.000Z,2019-08-04T00:00:00.000Z,0.816819745,95
2019-08-05T00:00:00.000Z,2019-08-12T00:00:00.000Z,0.785662427,95
2019-08-13T00:00:00.000Z,2019-08-20T00:00:00.000Z,0.794661521,95
2019-08-21T00:00:00.000Z,2019-08-28T00:00:00.000Z,0.799792242,95
2019-08-29T00:00:00.000Z,2019-09-05T00:00:00.000Z,0.812459763,95
2019-09-06T00:00:00.000Z,2019-09-13T00:00:00.000Z,0.828222457,95
2019-09-22T00:00:00.000Z,2019-09-29T00:00:00.000Z,0.834705155,95
2019-09-30T00:00:00.000Z,2019-10-07T00:00:00.000Z,0.796005769,95
2019-10-08T00:00:00.000Z,2019-10-15T00:00:00.000Z,0.806280297,95
2019-10-24T00:00:00.000Z,2019-10-31T00:00:00.000Z,0.808145643,95
2019-11-01T00:00:00.000Z,2019-11-08T00:00:00.000Z,0.820426628,95
2019-11-09T00:00:00.000Z,2019-11-16T00:00:00.000Z,0.799313319,95
2019-11-17T00:00:00.000Z,2019-11-24T00:00:00.000Z,0.803211839,95
2019-12-03T00:00:00.000Z,2019-12-10T00:00:00.000Z,0.781819414,95
2019-12-11T00:00:00.000Z,2019-12-18T00:00:00.000Z,0.811695668,95
2019-12-19T00:00:00.000Z,2019-12-26T00:00:00.000Z,0.776665031,95
2019-12-27T00:00:00.000Z,2020-01-03T00:00:00.000Z,0.790382464,95
2020-01-01T00:00:00.000Z,2020-01-08T00:00:00.000Z,0.796466602,95
2020-01-09T00:00:00.000Z,2020-01-16T00:00:00.000Z,0.805379088,95
2020-01-17T00:00:00.000Z,2020-01-24T00:00:00.000Z,0.792603886,95
2020-01-25T00:00:00.000Z,2020-02-01T00:00:00.000Z,0.805948228,95
2020-02-02T00:00:00.000Z,2020-02-09T00:00:00.000Z,0.790504664,95
2020-02-10T00:00:00.000Z,2020-02-17T00:00:00.000Z,0.796732373,95
2020-02-18T00:00:00.000Z,2020-02-25T00:00:00.000Z,0.775300514,95
2020-02-26T00:00:00.000Z,2020-03-04T00:00:00.000Z,0.793234426,95
2020-03-05T00:00:00.000Z,2020-03-12T00:00:00.000Z,0.779226944,95
2020-03-13T00:00:00.000Z,2020-03-20T00:00:00.000Z,0.775981639,95
2020-03-21T00:00:00.000Z,2020-03-28T00:00:00.000Z,0.784680454,95
2020-03-29T00:00:00.000Z,2020-04-05T00:00:00.000Z,0.773952438,95
2020-04-06T00:00:00.000Z,2020-04-13T00:00:00.000Z,0.789259317,95
2020-04-14T00:00:00.000Z,2020-04-21T00:00:00.000Z,0.785018427,95
2020-04-22T00:00:00.000Z,2020-04-29T00:00:00.000Z,0.8031525,95
2020-04-30T00:00:00.000Z,2020-05-07T00:00:00.000Z,0.797379722,95
2020-05-08T00:00:00.000Z,2020-05-15T00:00:00.000Z,0.813656182,95
2020-05-16T00:00:00.000Z,2020-05-23T00:00:00.000Z,0.808284128,95
2020-05-24T00:00:00.000Z,2020-05-31T00:00:00.000Z,0.820231546,95
2020-06-01T00:00:00.000Z,2020-06-08T00:00:00.000Z,0.820634141,95
2020-06-09T00:00:00.000Z,2020-06-16T00:00:00.000Z,0.82634854,95
2020-06-25T00:00:00.000Z,2020-07-02T00:00:00.000Z,0.775814897,95
2020-07-03T00:00:00.000Z,2020-07-10T00:00:00.000Z,0.803955077,95
2020-07-11T00:00:00.000Z,2020-07-18T00:00:00.000Z,0.814566883,95
2020-07-19T00:00:00.000Z,2020-07-26T00:00:00.000Z,0.821545809,95
2020-07-27T00:00:00.000Z,2020-08-03T00:00:00.000Z,0.812430693,95
2020-08-04T00:00:00.000Z,2020-08-11T00:00:00.000Z,0.806193362,95
2020-08-12T00:00:00.000Z,2020-08-19T00:00:00.000Z,0.815741335,95
2020-08-20T00:00:00.000Z,2020-08-27T00:00:00.000Z,0.815933944,95
2020-08-28T00:00:00.000Z,2020-09-04T00:00:00.000Z,0.811944644,95
2020-09-05T00:00:00.000Z,2020-09-12T00:00:00.000Z,0.809552407,95
2020-09-13T00:00:00.000Z,2020-09-20T00:00:00.000Z,0.788631966,95
2020-09-21T00:00:00.000Z,2020-09-28T00:00:00.000Z,0.816644647,95
2020-09-29T00:00:00.000Z,2020-10-06T00:00:00.000Z,0.804023144,95
2020-10-15T00:00:00.000Z,2020-10-22T00:00:00.000Z,0.799582074,95
2020-10-23T00:00:00.000Z,2020-10-30T00:00:00.000Z,0.829011624,95
2020-10-31T00:00:00.000Z,2020-11-07T00:00:00.000Z,0.783503254,95
2020-11-08T00:00:00.000Z,2020-11-15T00:00:00.000Z,0.785781238,95
2020-11-16T00:00:00.000Z,2020-11-23T00:00:00.000Z,0.813180703,95
2020-11-24T00:00:00.000Z,2020-12-01T00:00:00.000Z,0.815979017,95
2020-12-10T00:00:00.000Z,2020-12-17T00:00:00.000Z,0.780967359,95
2020-12-26T00:00:00.000Z,2021-01-02T00:00:00.000Z,0.801949131,95
2021-01-17T00:00:00.000Z,2021-01-24T00:00:00.000Z,0.755877505,95
2021-01-25T00:00:00.000Z,2021-02-01T00:00:00.000Z,0.769212607,95
2021-02-02T00:00:00.000Z,2021-02-09T00:00:00.000Z,0.763422769,95
2021-02-10T00:00:00.000Z,2021-02-17T00:00:00.000Z,0.796565059,95
2021-02-18T00:00:00.000Z,2021-02-25T00:00:00.000Z,0.772743207,95
2021-02-26T00:00:00.000Z,2021-03-05T00:00:00.000Z,0.772130987,95
2021-03-06T00:00:00.000Z,2021-03-13T00:00:00.000Z,0.791135552,95
2021-03-14T00:00:00.000Z,2021-03-21T00:00:00.000Z,0.750706479,95
2021-03-22T00:00:00.000Z,2021-03-29T00:00:00.000Z,0.75881549,95
2021-03-30T00:00:00.000Z,2021-04-06T00:00:00.000Z,0.799012055,95
2021-04-07T00:00:00.000Z,2021-04-14T00:00:00.000Z,0.811356081,95
2021-04-15T00:00:00.000Z,2021-04-22T00:00:00.000Z,0.784926584,95
2021-04-23T00:00:00.000Z,2021-04-30T00:00:00.000Z,0.817987432,95
2021-05-01T00:00:00.000Z,2021-05-08T00:00:00.000Z,0.81114831,95
2021-05-09T00:00:00.000Z,2021-05-16T00:00:00.000Z,0.810721299,95
2021-05-17T00:00:00.000Z,2021-05-24T00:00:00.000Z,0.821330219,95
2021-05-25T00:00:00.000Z,2021-06-01T00:00:00.000Z,0.808341188,95
2021-06-02T00:00:00.000Z,2021-06-09T00:00:00.000Z,0.83295468,95
2021-06-10T00:00:00.000Z,2021-06-17T00:00:00.000Z,0.779838839,95
2021-06-18T00:00:00.000Z,2021-06-25T00:00:00.000Z,0.833703189,95
2021-06-26T00:00:00.000Z,2021-07-03T00:00:00.000Z,0.82329375,95
2021-07-04T00:00:00.000Z,2021-07-11T00:00:00.000Z,0.812669214,95
2021-07-12T00:00:00.000Z,2021-07-19T00:00:00.000Z,0.813053219,95
2021-07-20T00:00:00.000Z,2021-07-27T00:00:00.000Z,0.824387564,95
2021-07-28T00:00:00.000Z,2021-08-04T00:00:00.000Z,0.815962066,95
2021-08-05T00:00:00.000Z,2021-08-12T00:00:00.000Z,0.784577498,95
2021-08-21T00:00:00.000Z,2021-08-28T00:00:00.000Z,0.800152109,95
2021-08-29T00:00:00.000Z,2021-09-05T00:00:00.000Z,0.833329652,95
2021-09-06T00:00:00.000Z,2021-09-13T00:00:00.000Z,0.824728087,95
2021-09-14T00:00:00.000Z,2021-09-21T00:00:00.000Z,0.819994888,95
2021-09-22T00:00:00.000Z,2021-09-29T00:00:00.000Z,0.807196943,95
2021-09-30T00:00:00.000Z,2021-10-07T00:00:00.000Z,0.795159252,95
2021-10-08T00:00:00.000Z,2021-10-15T00:00:00.000Z,0.793065595,95
2021-10-16T00:00:00.000Z,2021-10-23T00:00:00.000Z,0.783652793,95
2021-10-24T00:00:00.000Z,2021-10-31T00:00:00.000Z,0.842131093,95
2021-11-01T00:00:00.000Z,2021-11-08T00:00:00.000Z,0.782706318,95
2021-11-09T00:00:00.000Z,2021-11-16T00:00:00.000Z,0.817269813,95
2021-11-17T00:00:00.000Z,2021-11-24T00:00:00.000Z,0.786935155,95
2021-11-25T00:00:00.000Z,2021-12-02T00:00:00.000Z,0.823990669,95
2021-12-03T00:00:00.000Z,2021-12-10T00:00:00.000Z,0.79105607,95
2021-12-19T00:00:00.000Z,2021-12-26T00:00:00.000Z,0.783108139,95
2021-12-27T00:00:00.000Z,2022-01-03T00:00:00.000Z,0.807878152,95
2022-01-09T00:00:00.000Z,2022-01-16T00:00:00.000Z,0.795661325,95
2022-01-17T00:00:00.000Z,2022-01-24T00:00:00.000Z,0.784166063,95
2022-01-25T00:00:00.000Z,2022-02-01T00:00:00.000Z,0.797078713,95
2022-02-02T00:00:00.000Z,2022-02-09T00:00:00.000Z,0.819363231,95
2022-02-10T00:00:00.000Z,2022-02-17T00:00:00.000Z,0.785439714,95
2022-02-18T00:00:00.000Z,2022-02-25T00:00:00.000Z,0.80578716,95
2022-02-26T00:00:00.000Z,2022-03-05T00:00:00.000Z,0.793243558,95
2022-03-06T00:00:00.000Z,2022-03-13T00:00:00.000Z,0.81684277,95
2013-12-27T00:00:00.000Z,2014-01-03T00:00:00.000Z,0.751093039,97
2014-01-01T00:00:00.000Z,2014-01-08T00:00:00.000Z,0.755825201,97
2014-01-09T00:00:00.000Z,2014-01-16T00:00:00.000Z,0.756357783,97
2014-01-17T00:00:00.000Z,2014-01-24T00:00:00.000Z,0.760861075,97
2014-01-25T00:00:00.000Z,2014-02-01T00:00:00.000Z,0.761203774,97
2014-02-02T00:00:00.000Z,2014-02-09T00:00:00.000Z,0.734743559,97
2014-02-10T00:00:00.000Z,2014-02-17T00:00:00.000Z,0.750225907,97
2014-02-18T00:00:00.000Z,2014-02-25T00:00:00.000Z,0.732071505,97
2014-02-26T00:00:00.000Z,2014-03-05T00:00:00.000Z,0.729886119,97
2014-03-06T00:00:00.000Z,2014-03-13T00:00:00.000Z,0.70108082,97
2014-03-14T00:00:00.000Z,2014-03-21T00:00:00.000Z,0.733226525,97
2014-03-22T00:00:00.000Z,2014-03-29T00:00:00.000Z,0.736165554,97
2014-04-07T00:00:00.000Z,2014-04-14T00:00:00.000Z,0.779519968,97
2014-04-15T00:00:00.000Z,2014-04-22T00:00:00.000Z,0.813552353,97
2014-04-23T00:00:00.000Z,2014-04-30T00:00:00.000Z,0.813339576,97
2014-05-01T00:00:00.000Z,2014-05-08T00:00:00.000Z,0.798542641,97
2014-05-09T00:00:00.000Z,2014-05-16T00:00:00.000Z,0.832462758,97
2014-05-17T00:00:00.000Z,2014-05-24T00:00:00.000Z,0.814669019,97
2014-05-25T00:00:00.000Z,2014-06-01T00:00:00.000Z,0.825456694,97
2014-06-02T00:00:00.000Z,2014-06-09T00:00:00.000Z,0.806746571,97
2014-06-10T00:00:00.000Z,2014-06-17T00:00:00.000Z,0.776849164,97
2014-06-18T00:00:00.000Z,2014-06-25T00:00:00.000Z,0.771006817,97
2014-06-26T00:00:00.000Z,2014-07-03T00:00:00.000Z,0.804106665,97
2014-07-04T00:00:00.000Z,2014-07-11T00:00:00.000Z,0.778267193,97
2014-07-12T00:00:00.000Z,2014-07-19T00:00:00.000Z,0.773670479,97
2014-07-20T00:00:00.000Z,2014-07-27T00:00:00.000Z,0.768584848,97
2014-07-28T00:00:00.000Z,2014-08-04T00:00:00.000Z,0.843061907,97
2014-08-05T00:00:00.000Z,2014-08-12T00:00:00.000Z,0.770294459,97
2014-08-13T00:00:00.000Z,2014-08-20T00:00:00.000Z,0.785640789,97
2014-08-21T00:00:00.000Z,2014-08-28T00:00:00.000Z,0.785591839,97
2014-08-29T00:00:00.000Z,2014-09-05T00:00:00.000Z,0.765259424,97
2014-09-14T00:00:00.000Z,2014-09-21T00:00:00.000Z,0.788039295,97
2014-09-22T00:00:00.000Z,2014-09-29T00:00:00.000Z,0.772645625,97
2014-09-30T00:00:00.000Z,2014-10-07T00:00:00.000Z,0.762421053,97
2014-10-08T00:00:00.000Z,2014-10-15T00:00:00.000Z,0.815711703,97
2014-10-16T00:00:00.000Z,2014-10-23T00:00:00.000Z,0.718452876,97
2014-10-24T00:00:00.000Z,2014-10-31T00:00:00.000Z,0.742330269,97
2014-11-01T00:00:00.000Z,2014-11-08T00:00:00.000Z,0.741541321,97
2014-11-09T00:00:00.000Z,2014-11-16T00:00:00.000Z,0.779641992,97
2014-11-25T00:00:00.000Z,2014-12-02T00:00:00.000Z,0.771638012,97
2014-12-03T00:00:00.000Z,2014-12-10T00:00:00.000Z,0.807590242,97
2014-12-11T00:00:00.000Z,2014-12-18T00:00:00.000Z,0.765306128,97
2014-12-27T00:00:00.000Z,2015-01-03T00:00:00.000Z,0.770489731,97
2015-01-01T00:00:00.000Z,2015-01-08T00:00:00.000Z,0.758077682,97
2015-01-09T00:00:00.000Z,2015-01-16T00:00:00.000Z,0.756280014,97
2015-01-17T00:00:00.000Z,2015-01-24T00:00:00.000Z,0.777819027,97
2015-01-25T00:00:00.000Z,2015-02-01T00:00:00.000Z,0.755976971,97
2015-02-02T00:00:00.000Z,2015-02-09T00:00:00.000Z,0.740110169,97
2015-02-10T00:00:00.000Z,2015-02-17T00:00:00.000Z,0.728564935,97
2015-02-18T00:00:00.000Z,2015-02-25T00:00:00.000Z,0.744844642,97
2015-02-26T00:00:00.000Z,2015-03-05T00:00:00.000Z,0.736978981,97
2015-03-06T00:00:00.000Z,2015-03-13T00:00:00.000Z,0.749644491,97
2015-03-14T00:00:00.000Z,2015-03-21T00:00:00.000Z,0.711446518,97
2015-03-22T00:00:00.000Z,2015-03-29T00:00:00.000Z,0.76270995,97
2015-03-30T00:00:00.000Z,2015-04-06T00:00:00.000Z,0.755491914,97
2015-04-07T00:00:00.000Z,2015-04-14T00:00:00.000Z,0.758846532,97
2015-04-15T00:00:00.000Z,2015-04-22T00:00:00.000Z,0.800922423,97
2015-04-23T00:00:00.000Z,2015-04-30T00:00:00.000Z,0.797547598,97
2015-05-01T00:00:00.000Z,2015-05-08T00:00:00.000Z,0.804265144,97
2015-05-25T00:00:00.000Z,2015-06-01T00:00:00.000Z,0.795642156,97
2015-06-02T00:00:00.000Z,2015-06-09T00:00:00.000Z,0.804237616,97
2015-06-10T00:00:00.000Z,2015-06-17T00:00:00.000Z,0.833479921,97
2015-06-18T00:00:00.000Z,2015-06-25T00:00:00.000Z,0.803980211,97
2015-06-26T00:00:00.000Z,2015-07-03T00:00:00.000Z,0.803745014,97
2015-07-04T00:00:00.000Z,2015-07-11T00:00:00.000Z,0.796733709,97
2015-07-20T00:00:00.000Z,2015-07-27T00:00:00.000Z,0.793593918,97
2015-07-28T00:00:00.000Z,2015-08-04T00:00:00.000Z,0.79600459,97
2015-08-05T00:00:00.000Z,2015-08-12T00:00:00.000Z,0.794589123,97
2015-08-13T00:00:00.000Z,2015-08-20T00:00:00.000Z,0.792346233,97
2015-08-21T00:00:00.000Z,2015-08-28T00:00:00.000Z,0.777810147,97
2015-08-29T00:00:00.000Z,2015-09-05T00:00:00.000Z,0.806891706,97
2015-09-06T00:00:00.000Z,2015-09-13T00:00:00.000Z,0.769738636,97
2015-10-08T00:00:00.000Z,2015-10-15T00:00:00.000Z,0.781319782,97
2015-10-16T00:00:00.000Z,2015-10-23T00:00:00.000Z,0.636037523,97
2015-11-01T00:00:00.000Z,2015-11-08T00:00:00.000Z,0.798704923,97
2015-11-09T00:00:00.000Z,2015-11-16T00:00:00.000Z,0.765903573,97
2015-11-17T00:00:00.000Z,2015-11-24T00:00:00.000Z,0.788644658,97
2015-12-03T00:00:00.000Z,2015-12-10T00:00:00.000Z,0.790905458,97
2015-12-11T00:00:00.000Z,2015-12-18T00:00:00.000Z,0.752394168,97
2015-12-19T00:00:00.000Z,2015-12-26T00:00:00.000Z,0.821445186,97
2015-12-27T00:00:00.000Z,2016-01-03T00:00:00.000Z,0.779081729,97
2016-01-01T00:00:00.000Z,2016-01-08T00:00:00.000Z,0.781122651,97
2016-01-09T00:00:00.000Z,2016-01-16T00:00:00.000Z,0.766740336,97
2016-01-17T00:00:00.000Z,2016-01-24T00:00:00.000Z,0.80961343,97
2016-01-25T00:00:00.000Z,2016-02-01T00:00:00.000Z,0.798777277,97
2016-02-02T00:00:00.000Z,2016-02-09T00:00:00.000Z,0.793477994,97
2016-02-10T00:00:00.000Z,2016-02-17T00:00:00.000Z,0.792310266,97
2016-02-26T00:00:00.000Z,2016-03-04T00:00:00.000Z,0.796634567,97
2016-03-05T00:00:00.000Z,2016-03-12T00:00:00.000Z,0.762634474,97
2016-03-13T00:00:00.000Z,2016-03-20T00:00:00.000Z,0.755855035,97
2016-03-21T00:00:00.000Z,2016-03-28T00:00:00.000Z,0.807801309,97
2016-03-29T00:00:00.000Z,2016-04-05T00:00:00.000Z,0.725054912,97
2016-04-06T00:00:00.000Z,2016-04-13T00:00:00.000Z,0.787477686,97
2016-04-14T00:00:00.000Z,2016-04-21T00:00:00.000Z,0.764727935,97
2016-04-30T00:00:00.000Z,2016-05-07T00:00:00.000Z,0.816966628,97
2016-05-08T00:00:00.000Z,2016-05-15T00:00:00.000Z,0.78917954,97
2016-05-16T00:00:00.000Z,2016-05-23T00:00:00.000Z,0.806931663,97
2016-05-24T00:00:00.000Z,2016-05-31T00:00:00.000Z,0.811771369,97
2016-06-01T00:00:00.000Z,2016-06-08T00:00:00.000Z,0.81734714,97
2016-06-09T00:00:00.000Z,2016-06-16T00:00:00.000Z,0.813948603,97
2016-06-17T00:00:00.000Z,2016-06-24T00:00:00.000Z,0.835200488,97
2016-06-25T00:00:00.000Z,2016-07-02T00:00:00.000Z,0.788242005,97
2016-07-03T00:00:00.000Z,2016-07-10T00:00:00.000Z,0.783782841,97
2016-07-11T00:00:00.000Z,2016-07-18T00:00:00.000Z,0.801119164,97
2016-07-27T00:00:00.000Z,2016-08-03T00:00:00.000Z,0.821964579,97
2016-08-04T00:00:00.000Z,2016-08-11T00:00:00.000Z,0.803728166,97
2016-08-12T00:00:00.000Z,2016-08-19T00:00:00.000Z,0.799904525,97
2016-08-20T00:00:00.000Z,2016-08-27T00:00:00.000Z,0.800697134,97
2016-08-28T00:00:00.000Z,2016-09-04T00:00:00.000Z,0.823463994,97
2016-09-05T00:00:00.000Z,2016-09-12T00:00:00.000Z,0.821440743,97
2016-09-13T00:00:00.000Z,2016-09-20T00:00:00.000Z,0.797609051,97
2016-09-21T00:00:00.000Z,2016-09-28T00:00:00.000Z,0.79415492,97
2016-09-29T00:00:00.000Z,2016-10-06T00:00:00.000Z,0.843549671,97
2016-10-07T00:00:00.000Z,2016-10-14T00:00:00.000Z,0.782218794,97
2016-12-02T00:00:00.000Z,2016-12-09T00:00:00.000Z,0.775336991,97
2016-12-10T00:00:00.000Z,2016-12-17T00:00:00.000Z,0.769469007,97
2016-12-18T00:00:00.000Z,2016-12-25T00:00:00.000Z,0.817708952,97
2017-01-01T00:00:00.000Z,2017-01-08T00:00:00.000Z,0.794518794,97
2017-01-09T00:00:00.000Z,2017-01-16T00:00:00.000Z,0.814484082,97
2017-02-02T00:00:00.000Z,2017-02-09T00:00:00.000Z,0.798483925,97
2017-02-10T00:00:00.000Z,2017-02-17T00:00:00.000Z,0.80922948,97
2017-02-18T00:00:00.000Z,2017-02-25T00:00:00.000Z,0.78448366,97
2017-03-06T00:00:00.000Z,2017-03-13T00:00:00.000Z,0.77955931,97
2017-03-14T00:00:00.000Z,2017-03-21T00:00:00.000Z,0.815017689,97
2017-03-22T00:00:00.000Z,2017-03-29T00:00:00.000Z,0.774229985,97
2017-03-30T00:00:00.000Z,2017-04-06T00:00:00.000Z,0.798595309,97
2017-04-07T00:00:00.000Z,2017-04-14T00:00:00.000Z,0.795527151,97
2017-04-15T00:00:00.000Z,2017-04-22T00:00:00.000Z,0.813432416,97
2017-04-23T00:00:00.000Z,2017-04-30T00:00:00.000Z,0.817996777,97
2017-05-09T00:00:00.000Z,2017-05-16T00:00:00.000Z,0.827537491,97
2017-05-17T00:00:00.000Z,2017-05-24T00:00:00.000Z,0.819137885,97
2017-05-25T00:00:00.000Z,2017-06-01T00:00:00.000Z,0.819595239,97
2017-06-02T00:00:00.000Z,2017-06-09T00:00:00.000Z,0.812332451,97
2017-06-10T00:00:00.000Z,2017-06-17T00:00:00.000Z,0.827723164,97
2017-06-18T00:00:00.000Z,2017-06-25T00:00:00.000Z,0.804706065,97
2017-06-26T00:00:00.000Z,2017-07-03T00:00:00.000Z,0.827684002,97
2017-07-04T00:00:00.000Z,2017-07-11T00:00:00.000Z,0.822478939,97
2017-07-12T00:00:00.000Z,2017-07-19T00:00:00.000Z,0.794858636,97
2017-07-20T00:00:00.000Z,2017-07-27T00:00:00.000Z,0.789329606,97
2017-07-28T00:00:00.000Z,2017-08-04T00:00:00.000Z,0.809897798,97
2017-08-05T00:00:00.000Z,2017-08-12T00:00:00.000Z,0.817701467,97
2017-08-13T00:00:00.000Z,2017-08-20T00:00:00.000Z,0.807377581,97
2017-08-21T00:00:00.000Z,2017-08-28T00:00:00.000Z,0.819898769,97
2017-08-29T00:00:00.000Z,2017-09-05T00:00:00.000Z,0.812237282,97
2017-09-06T00:00:00.000Z,2017-09-13T00:00:00.000Z,0.813031823,97
2017-09-14T00:00:00.000Z,2017-09-21T00:00:00.000Z,0.813098805,97
2017-09-22T00:00:00.000Z,2017-09-29T00:00:00.000Z,0.81592247,97
2017-09-30T00:00:00.000Z,2017-10-07T00:00:00.000Z,0.831868921,97
2017-10-16T00:00:00.000Z,2017-10-23T00:00:00.000Z,0.808191645,97
2017-10-24T00:00:00.000Z,2017-10-31T00:00:00.000Z,0.805040987,97
2017-11-09T00:00:00.000Z,2017-11-16T00:00:00.000Z,0.824248094,97
2017-11-17T00:00:00.000Z,2017-11-24T00:00:00.000Z,0.806472532,97
2017-11-25T00:00:00.000Z,2017-12-02T00:00:00.000Z,0.833293065,97
2017-12-03T00:00:00.000Z,2017-12-10T00:00:00.000Z,0.819887568,97
2017-12-11T00:00:00.000Z,2017-12-18T00:00:00.000Z,0.811253845,97
2017-12-19T00:00:00.000Z,2017-12-26T00:00:00.000Z,0.791788332,97
2017-12-27T00:00:00.000Z,2018-01-03T00:00:00.000Z,0.81773445,97
2018-01-01T00:00:00.000Z,2018-01-08T00:00:00.000Z,0.825993915,97
2018-01-25T00:00:00.000Z,2018-02-01T00:00:00.000Z,0.803287428,97
2018-02-02T00:00:00.000Z,2018-02-09T00:00:00.000Z,0.7890507,97
2018-02-10T00:00:00.000Z,2018-02-17T00:00:00.000Z,0.784235948,97
2018-02-18T00:00:00.000Z,2018-02-25T00:00:00.000Z,0.758957761,97
2018-02-26T00:00:00.000Z,2018-03-05T00:00:00.000Z,0.786838555,97
2018-03-06T00:00:00.000Z,2018-03-13T00:00:00.000Z,0.768729504,97
2018-03-14T00:00:00.000Z,2018-03-21T00:00:00.000Z,0.783410372,97
2018-03-22T00:00:00.000Z,2018-03-29T00:00:00.000Z,0.773342864,97
2018-03-30T00:00:00.000Z,2018-04-06T00:00:00.000Z,0.783636781,97
2018-04-07T00:00:00.000Z,2018-04-14T00:00:00.000Z,0.746195031,97
2018-04-15T00:00:00.000Z,2018-04-22T00:00:00.000Z,0.821939135,97
2018-04-23T00:00:00.000Z,2018-04-30T00:00:00.000Z,0.785135155,97
2018-05-01T00:00:00.000Z,2018-05-08T00:00:00.000Z,0.80705074,97
2018-05-09T00:00:00.000Z,2018-05-16T00:00:00.000Z,0.819290918,97
2018-06-02T00:00:00.000Z,2018-06-09T00:00:00.000Z,0.828232265,97
2018-06-10T00:00:00.000Z,2018-06-17T00:00:00.000Z,0.822775346,97
2018-06-18T00:00:00.000Z,2018-06-25T00:00:00.000Z,0.819181226,97
2018-06-26T00:00:00.000Z,2018-07-03T00:00:00.000Z,0.84899559,97
2018-07-12T00:00:00.000Z,2018-07-19T00:00:00.000Z,0.812490305,97
2018-07-20T00:00:00.000Z,2018-07-27T00:00:00.000Z,0.820047705,97
2018-07-28T00:00:00.000Z,2018-08-04T00:00:00.000Z,0.8135586,97
2018-08-05T00:00:00.000Z,2018-08-12T00:00:00.000Z,0.786155713,97
2018-08-13T00:00:00.000Z,2018-08-20T00:00:00.000Z,0.796848938,97
2018-08-21T00:00:00.000Z,2018-08-28T00:00:00.000Z,0.805491502,97
2018-08-29T00:00:00.000Z,2018-09-05T00:00:00.000Z,0.809573849,97
2018-09-06T00:00:00.000Z,2018-09-13T00:00:00.000Z,0.797641595,97
2018-09-22T00:00:00.000Z,2018-09-29T00:00:00.000Z,0.807015431,97
2018-09-30T00:00:00.000Z,2018-10-07T00:00:00.000Z,0.81697109,97
2018-10-16T00:00:00.000Z,2018-10-23T00:00:00.000Z,0.818978389,97
2018-10-24T00:00:00.000Z,2018-10-31T00:00:00.000Z,0.806653922,97
2018-11-01T00:00:00.000Z,2018-11-08T00:00:00.000Z,0.824530281,97
2018-11-09T00:00:00.000Z,2018-11-16T00:00:00.000Z,0.818376858,97
2018-11-17T00:00:00.000Z,2018-11-24T00:00:00.000Z,0.829543385,97
2018-12-19T00:00:00.000Z,2018-12-26T00:00:00.000Z,0.826027016,97
2018-12-27T00:00:00.000Z,2019-01-03T00:00:00.000Z,0.833019705,97
2019-01-01T00:00:00.000Z,2019-01-08T00:00:00.000Z,0.811180281,97
2019-01-09T00:00:00.000Z,2019-01-16T00:00:00.000Z,0.805010111,97
2019-01-17T00:00:00.000Z,2019-01-24T00:00:00.000Z,0.780345544,97
2019-01-25T00:00:00.000Z,2019-02-01T00:00:00.000Z,0.784243085,97
2019-02-02T00:00:00.000Z,2019-02-09T00:00:00.000Z,0.781269281,97
2019-02-10T00:00:00.000Z,2019-02-17T00:00:00.000Z,0.778390455,97
2019-02-18T00:00:00.000Z,2019-02-25T00:00:00.000Z,0.760676461,97
2019-02-26T00:00:00.000Z,2019-03-05T00:00:00.000Z,0.801717659,97
2019-03-06T00:00:00.000Z,2019-03-13T00:00:00.000Z,0.773622806,97
2019-03-14T00:00:00.000Z,2019-03-21T00:00:00.000Z,0.749154205,97
2019-03-22T00:00:00.000Z,2019-03-29T00:00:00.000Z,0.780572166,97
2019-03-30T00:00:00.000Z,2019-04-06T00:00:00.000Z,0.791551363,97
2019-04-07T00:00:00.000Z,2019-04-14T00:00:00.000Z,0.778283368,97
2019-04-15T00:00:00.000Z,2019-04-22T00:00:00.000Z,0.796610913,97
2019-04-23T00:00:00.000Z,2019-04-30T00:00:00.000Z,0.81274591,97
2019-05-01T00:00:00.000Z,2019-05-08T00:00:00.000Z,0.815788911,97
2019-05-09T00:00:00.000Z,2019-05-16T00:00:00.000Z,0.805212161,97
2019-05-17T00:00:00.000Z,2019-05-24T00:00:00.000Z,0.807762024,97
2019-05-25T00:00:00.000Z,2019-06-01T00:00:00.000Z,0.809294598,97
