start_date,end_date,prod,precip,smos,temp,ndvi,region_id
2/1/2018,2/28/2018,207872,31.989661,6.837022652,372.1524237,3.228714221,98
3/1/2018,3/31/2018,245923,88.42163633,5.433228391,430.8053044,3.17970615,98
4/1/2018,4/30/2018,241353,132.1565864,4.768210642,168.197371,3.229934271,98
5/1/2018,5/31/2018,214851,224.8375837,4.896654353,168.2065587,1.637644266,98
6/1/2018,6/30/2018,175687,170.5690861,5.079020507,112.1512507,3.315428313,98
7/1/2018,7/31/2018,188916,132.0323022,4.699023717,84.04534596,3.277108494,98
8/1/2018,8/31/2018,208935,80.07494149,4.923266297,232.5759841,3.266510308,98
9/1/2018,9/30/2018,247361,178.0170765,5.599152353,85.41762963,3.251292851,98
10/1/2018,10/31/2018,262858,310.6918972,6.746740778,114.8225996,2.447563295,98
11/1/2018,11/30/2018,262804,261.3032006,7.059658355,217.6654407,1.649349354,98
12/1/2018,12/31/2018,273758,212.1254301,7.929080119,289.6200892,2.463819526,98
1/1/2019,1/31/2019,267255,48.0489173,6.169483509,358.4179407,2.451377898,98
2/1/2019,2/28/2019,235479,41.94932886,5.274456921,538.4971956,3.218143268,98
3/1/2019,3/31/2019,262289,135.5992869,6.14540641,619.7901189,3.19552616,98
4/1/2019,4/30/2019,268754,173.1957188,3.976980742,423.5036655,3.240122846,98
5/1/2019,5/31/2019,273752,192.9869789,4.968639761,428.3108784,2.442143453,98
6/1/2019,6/30/2019,243155,178.10454,5.607975031,360.6064937,2.471632521,98
7/1/2019,7/31/2019,283474,110.590057,5.567801618,564.7600002,3.29734174,98
8/1/2019,8/31/2019,276524,158.2732149,5.977278779,438.2629482,3.257868114,98
9/1/2019,9/30/2019,268500,195.045462,5.688452762,364.1207617,2.457065181,98
10/1/2019,10/31/2019,264287,318.0334609,6.787524836,378.7541205,2.451655425,98
11/1/2019,11/30/2019,210920,324.2207237,7.747239776,217.0125364,2.45852086,98
12/1/2019,12/31/2019,165384,160.4985247,8.776476553,352.8356288,4.117259423,98
1/1/2020,1/31/2020,131828,51.95381608,7.842946218,409.8778847,2.43707703,98
2/1/2020,2/29/2020,160634,122.6195501,6.885825978,392.5273915,3.227979784,98
3/1/2020,3/31/2020,203532,117.3228332,5.439621378,505.1360602,3.225066174,98
4/1/2020,4/30/2020,264568,217.4580094,5.031218342,431.1880356,3.289855431,98
5/1/2020,5/31/2020,249103,268.7946089,5.489273014,300.993126,3.317476217,98
6/1/2020,6/30/2020,317276,205.913464,5.930456624,242.3459116,1.665352717,98
7/1/2020,7/31/2020,304146,203.9994316,6.149080757,369.1722238,3.330860213,98
8/1/2020,8/31/2020,317932,127.9071641,6.189080909,483.860398,3.282201999,98
9/1/2020,9/30/2020,321480,206.5703723,6.459399693,189.4370853,3.307846873,98
10/1/2020,10/31/2020,287602,199.9780767,6.809759949,190.8645047,2.476831527,98
11/1/2020,11/30/2020,235984,286.9990429,7.299099367,129.9447713,1.648781714,98
12/1/2020,12/31/2020,204515,268.833571,8.176315936,125.8788582,1.648565177,98
1/1/2015,1/31/2015,116186,90.53457777,9.286011332,537.2664817,2.366418245,99
2/1/2015,2/28/2015,119968,78.64193033,7.271090279,597.9042596,3.089336768,99
3/1/2015,3/31/2015,179758,172.8546466,8.138368295,638.9510258,3.102724587,99
4/1/2015,4/30/2015,178342,284.1864945,8.266429872,464.1533154,3.196718671,99
5/1/2015,5/31/2015,178521,298.4266982,8.248644404,373.9222283,2.435205793,99
6/1/2015,6/30/2015,188938,178.8318549,7.90851711,350.6385207,2.428221595,99
7/1/2015,7/31/2015,202149,160.5530263,7.408465346,370.9623379,3.29056528,99
8/1/2015,8/31/2015,217863,204.6473211,8.485962223,472.6681254,3.255963373,99
9/1/2015,9/30/2015,185200,214.5113589,8.755373437,330.0408261,3.079865727,99
10/1/2015,10/31/2015,171914,335.7601146,9.872108566,366.4445817,2.971880724,99
11/1/2015,11/30/2015,124848,419.1565478,9.929512848,361.1265378,2.381738064,99
12/1/2015,12/31/2015,125598,161.75279,8.821412851,537.6754192,4.035255198,99
1/1/2016,1/31/2016,123327,97.84106934,8.159498767,646.7083545,2.431091593,99
2/1/2016,2/29/2016,124800,89.20392547,8.321182393,360.5274166,3.176096185,99
3/1/2016,3/31/2016,135376,56.00054675,8.516055847,732.966385,3.133130696,99
4/1/2016,4/30/2016,134805,175.4678699,5.872176737,511.0310296,3.18610619,99
5/1/2016,5/31/2016,126876,396.9040161,6.734545788,321.1337193,2.445022198,99
6/1/2016,6/30/2016,141734,178.8439941,6.490897903,452.5228627,2.408993497,99
7/1/2016,7/31/2016,139503,197.2993276,5.858125501,434.7507116,3.273094831,99
8/1/2016,8/31/2016,153348,149.4235828,4.813557363,196.0814547,2.425618559,99
9/1/2016,9/30/2016,147820,159.5819393,6.121484964,321.8565415,3.247290291,99
10/1/2016,10/31/2016,129867,191.6571585,6.547378626,202.0691589,2.432830475,99
11/1/2016,11/30/2016,132994,298.7495266,8.129658786,331.0242144,2.367187779,99
12/1/2016,12/31/2016,138888,204.2662268,6.876702153,328.9550593,3.249019981,99
1/1/2017,1/31/2017,118818,272.9071659,6.406010561,290.3483815,2.408994868,99
2/1/2017,2/28/2017,138743,135.6031823,6.712306296,436.5088307,3.233454639,99
3/1/2017,3/31/2017,186465,270.3593752,7.9868955,558.0828299,3.220202155,99
4/1/2017,4/30/2017,182954,363.5270064,7.737404146,557.041699,3.249261708,99
5/1/2017,5/31/2017,186958,232.3999083,7.779298734,464.4109544,2.451920134,99
6/1/2017,6/30/2017,165175,169.2719052,6.53682315,596.9900866,3.309786957,99
7/1/2017,7/31/2017,202661,153.4551383,8.270530111,430.0221797,3.244692243,99
8/1/2017,8/31/2017,188484,249.3909635,9.277995438,411.209241,3.26622727,99
9/1/2017,9/30/2017,171268,262.3512066,8.445191029,354.0605186,3.255314828,99
10/1/2017,10/31/2017,175958,208.5480728,8.202535464,399.6656168,2.400039222,99
11/1/2017,11/30/2017,165895,418.3073541,8.852986902,211.3746124,1.635311626,99
12/1/2017,12/31/2017,146530,135.7574506,9.100706655,397.3499101,4.089505791,99
1/1/2018,1/31/2018,135287,260.5639247,9.081399356,334.3023701,2.438477383,99
2/1/2018,2/28/2018,110929,88.51097649,7.915047704,583.6193739,3.176526081,99
3/1/2018,3/31/2018,147548,191.0176991,9.466144994,659.7810245,3.175155192,99
4/1/2018,4/30/2018,142043,206.9422944,7.616663562,404.6864935,3.25107803,99
5/1/2018,5/31/2018,149856,329.6406123,9.633590539,249.1939761,2.461295277,99
6/1/2018,6/30/2018,137137,139.6241832,7.688703728,135.4242558,3.273151813,99
7/1/2018,7/31/2018,173126,109.4605804,8.311092736,129.5202729,3.268163561,99
8/1/2018,8/31/2018,171052,106.3442978,8.428074277,222.2721752,3.19490757,99
9/1/2018,9/30/2018,183454,253.2375462,8.705688791,85.86565073,2.38199858,99
10/1/2018,10/31/2018,186442,370.6386566,9.843183577,187.5699318,3.262654433,99
11/1/2018,11/30/2018,164715,249.9922707,9.161534615,239.931714,2.445985238,99
12/1/2018,12/31/2018,159478,265.0297218,10.37685287,314.0110417,2.434631983,99
1/1/2019,1/31/2019,170350,107.7599383,9.351762081,540.2209104,2.409927383,99
2/1/2019,2/28/2019,151140,97.26224346,7.946833026,601.6257008,3.192373904,99
3/1/2019,3/31/2019,168399,154.6485058,8.678982208,713.2011992,3.174904185,99
4/1/2019,4/30/2019,161665,223.9212926,8.287188382,493.4933694,3.198169987,99
5/1/2019,5/31/2019,157508,235.2379309,8.725030523,486.4053749,2.454782218,99
6/1/2019,6/30/2019,137858,156.5898127,8.28212247,401.3726621,3.26843081,99
7/1/2019,7/31/2019,169958,125.5211993,8.273481525,553.9943154,3.270129453,99
8/1/2019,8/31/2019,178952,130.503406,7.957455811,381.2732423,3.281792564,99
9/1/2019,9/30/2019,162869,197.527207,7.44939493,359.961421,2.469997082,99
10/1/2019,10/31/2019,141154,462.7739234,10.76602011,587.0098819,3.24354482,99
11/1/2019,11/30/2019,130414,305.2392559,10.33560499,522.3934962,2.457919631,99
12/1/2019,12/31/2019,123783,126.0767566,9.903257272,497.2731478,4.082358873,99
1/1/2020,1/31/2020,122037,58.54775929,8.652939408,508.98338,2.418360823,99
2/1/2020,2/29/2020,154902,123.7367818,8.535634075,584.523436,3.211266489,99
3/1/2020,3/31/2020,160079,205.5918807,8.991786205,616.4625403,3.195239287,99
4/1/2020,4/30/2020,168606,457.7144153,9.708669365,491.2785135,3.282600682,99
5/1/2020,5/31/2020,147013,386.5750801,8.891422951,423.4107847,3.315584725,99
6/1/2020,6/30/2020,185541,206.2991419,9.089001781,354.0194425,1.675841608,99
7/1/2020,7/31/2020,183979,311.3904927,9.875300394,414.1883705,2.490774799,99
8/1/2020,8/31/2020,178543,203.4401389,8.87860319,441.5335893,3.282383026,99
9/1/2020,9/30/2020,160900,327.7171081,9.924934408,267.6327609,3.236415743,99
10/1/2020,10/31/2020,135912,207.7012427,9.215588448,289.8331133,3.315461098,99
11/1/2020,11/30/2020,118659,306.1015698,9.881807918,281.9006281,2.428060882,99
12/1/2020,12/31/2020,124475,194.6784075,9.913715985,270.0364437,3.22939849,99
1/1/2015,1/31/2015,401299,202.3841793,8.666646854,316.7826226,1.618568948,102
2/1/2015,2/28/2015,325830,35.16047331,8.336103163,439.988335,3.275000686,102
3/1/2015,3/31/2015,405830,65.40267904,6.180751242,618.5056374,3.186152973,102
4/1/2015,4/30/2015,475838,157.9007589,6.596451482,587.8935656,3.213327572,102
5/1/2015,5/31/2015,530644,226.3735831,6.466540957,678.2135298,2.44888467,102
6/1/2015,6/30/2015,489764,189.4042639,6.142138556,404.3304905,3.314898427,102
7/1/2015,7/31/2015,476371,142.1166025,5.354822796,552.5894941,3.286127951,102
8/1/2015,8/31/2015,540882,184.8689773,5.901499984,359.4716778,3.226513,102
9/1/2015,9/30/2015,533540,190.0232135,6.54799302,482.5948556,3.178348019,102
10/1/2015,10/31/2015,593579,189.0258543,6.898550393,500.9299774,3.093475242,102
11/1/2015,11/30/2015,517102,223.7505002,8.923974067,495.1288599,2.314924117,102
12/1/2015,12/31/2015,432288,121.7889716,8.717499111,528.1426161,3.918490818,102
1/1/2016,1/31/2016,338074,51.10392578,8.690794059,665.2564144,2.431459759,102
2/1/2016,2/29/2016,266258,56.9701276,8.265790498,315.5601623,2.430684251,102
3/1/2016,3/31/2016,314862,52.72554876,6.398654839,685.3832384,3.218348188,102
4/1/2016,4/30/2016,353501,186.6443311,3.461725831,631.3488532,3.209119012,102
5/1/2016,5/31/2016,400438,277.1417305,3.377822443,504.5393758,3.284363508,102
6/1/2016,6/30/2016,461788,230.6292587,4.584027237,348.2556957,2.515632616,102
7/1/2016,7/31/2016,475506,221.8625216,3.036151295,464.6612562,3.342917397,102
8/1/2016,8/31/2016,479398,193.9629528,3.40371298,335.3471903,3.325370095,102
9/1/2016,9/30/2016,477165,279.2196128,3.509766383,255.4549955,3.281739269,102
10/1/2016,10/31/2016,471408,258.7067237,4.079379361,145.8076077,2.427603177,102
11/1/2016,11/30/2016,424695,192.031573,5.579060602,360.1129558,2.314733715,102
12/1/2016,12/31/2016,384160,285.6940585,4.51409393,313.392278,4.037079406,102
1/1/2017,1/31/2017,347609,233.5031718,4.862834281,189.8903823,1.651999976,102
2/1/2017,2/28/2017,323244,120.8894692,3.467033315,331.4690511,3.279528011,102
3/1/2017,3/31/2017,386050,244.8465254,4.334652614,430.4962909,3.303862756,102
4/1/2017,4/30/2017,428152,203.5601312,4.25585486,542.7527875,3.329778629,102
5/1/2017,5/31/2017,461650,323.2534172,4.806290331,460.9782702,2.528321039,102
6/1/2017,6/30/2017,428835,278.8749862,5.117906838,500.7211429,3.364397124,102
7/1/2017,7/31/2017,462153,196.6853134,6.755614925,500.9233746,3.372026508,102
8/1/2017,8/31/2017,437786,222.6031827,6.65988393,497.7056303,3.331778635,102
9/1/2017,9/30/2017,428842,293.3591477,6.712584241,407.5381702,3.341723516,102
10/1/2017,10/31/2017,506173,278.755748,7.440031583,399.0436083,3.336321487,102
11/1/2017,11/30/2017,514798,158.4219111,7.010434803,419.827061,2.485477839,102
12/1/2017,12/31/2017,490053,323.0113577,7.684007125,282.7371815,4.198937754,102
1/1/2018,1/31/2018,454173,191.850645,8.729978316,170.0336697,0.835409641,102
2/1/2018,2/28/2018,398155,167.9531338,7.539898211,487.6629618,3.320121409,102
3/1/2018,3/31/2018,427378,153.7652638,7.895056009,486.0119062,3.254651453,102
4/1/2018,4/30/2018,419935,228.3875925,6.687495618,405.2159473,3.299055381,102
5/1/2018,5/31/2018,392059,286.0480234,6.895817183,241.8921953,2.514806529,102
6/1/2018,6/30/2018,338809,164.3122458,7.192860316,276.6927229,3.376991845,102
7/1/2018,7/31/2018,357514,157.9192529,6.591941516,110.8689897,3.34019033,102
8/1/2018,8/31/2018,373267,211.7906708,7.267900242,171.5642382,3.343787467,102
9/1/2018,9/30/2018,441899,234.8858967,6.454692298,55.33182698,3.314742267,102
10/1/2018,10/31/2018,508522,200.7612523,6.843807922,217.5762853,3.335704769,102
11/1/2018,11/30/2018,515601,207.2408144,7.881819136,307.9185959,2.488086667,102
12/1/2018,12/31/2018,512044,202.6941272,8.662083432,486.2523735,4.191522129,102
1/1/2019,1/31/2019,471010,177.1715593,9.237679006,394.0354684,1.64716488,102
2/1/2019,2/28/2019,427802,14.65993179,7.436200274,586.9692039,3.300388105,102
3/1/2019,3/31/2019,453657,107.8432437,7.928099292,640.609379,3.260082287,102
4/1/2019,4/30/2019,414332,98.05965646,6.065008079,551.9750693,3.277918702,102
5/1/2019,5/31/2019,411822,245.1166476,6.396043579,629.804129,2.506622028,102
6/1/2019,6/30/2019,366629,219.1536183,6.71122672,458.1079895,3.341147613,102
7/1/2019,7/31/2019,381961,186.9497301,7.453989353,438.5888137,3.359044773,102
8/1/2019,8/31/2019,399160,166.3503489,7.037644481,391.9830324,3.335905162,102
9/1/2019,9/30/2019,437392,111.0893221,6.477405137,533.9754084,3.315534229,102
10/1/2019,10/31/2019,475965,214.7536575,6.182519331,578.4750512,3.323069186,102
11/1/2019,11/30/2019,424848,173.2430694,7.412339608,453.8444349,2.519451607,102
12/1/2019,12/31/2019,372590,291.227539,8.292809418,319.6829171,4.152757125,102
1/1/2020,1/31/2020,316939,170.1881121,8.765328798,409.7539885,2.507872575,102
2/1/2020,2/29/2020,318537,55.22076647,7.721323361,484.2704213,2.491604731,102
3/1/2020,3/31/2020,324033,107.4960279,7.344600995,576.9607354,3.257539887,102
4/1/2020,4/30/2020,398793,92.3068112,6.504714872,664.8927193,3.300833834,102
5/1/2020,5/31/2020,451732,249.1358737,6.929008319,541.0427932,3.364304026,102
6/1/2020,6/30/2020,449614,297.8540132,6.405465578,256.4010752,2.533452328,102
7/1/2020,7/31/2020,387257,232.3766614,4.913188831,433.6013454,3.37917686,102
8/1/2020,8/31/2020,399900,168.8534627,3.730249758,423.9368434,3.385772376,102
9/1/2020,9/30/2020,447097,221.3900475,5.403343023,425.1124541,3.332976979,102
10/1/2020,10/31/2020,444647,263.0785982,6.030374684,185.1865713,2.514705941,102
11/1/2020,11/30/2020,382691,208.5770253,7.362947075,297.2845843,2.503678148,102
12/1/2020,12/31/2020,326135,228.8064599,8.085891673,345.3090729,3.356039466,102
1/1/2015,1/31/2015,208233,439.6384688,10.5080867,259.7155382,1.584678122,103
2/1/2015,2/28/2015,190166,209.4424022,8.776112066,290.4552959,3.230908942,103
3/1/2015,3/31/2015,246489,312.6812253,8.424662123,494.2511824,3.2221611,103
4/1/2015,4/30/2015,284518,371.7830513,7.978804846,583.6066464,3.254953867,103
5/1/2015,5/31/2015,307309,319.3473917,8.232065529,513.1352071,2.471009824,103
6/1/2015,6/30/2015,310308,252.8470614,8.271386329,497.6483686,3.318706802,103
7/1/2015,7/31/2015,326996,241.7417121,7.652296228,617.9298609,3.298793168,103
8/1/2015,8/31/2015,391273,220.3783134,7.743070132,511.4636384,3.18603712,103
9/1/2015,9/30/2015,397839,180.4725183,7.688383037,406.8542843,3.040322715,103
10/1/2015,10/31/2015,420859,309.4372296,7.725026349,355.6460055,3.008724667,103
11/1/2015,11/30/2015,323717,529.5036535,8.944298752,404.2882245,2.378478878,103
12/1/2015,12/31/2015,294440,257.2717502,9.713577425,446.6987617,3.852607801,103
1/1/2016,1/31/2016,234074,263.8221692,8.99284151,573.662205,2.423484742,103
2/1/2016,2/29/2016,202434,293.8236075,8.27565326,144.2033406,1.626601584,103
3/1/2016,3/31/2016,240588,313.1370189,7.571100724,466.8610172,3.274128853,103
4/1/2016,4/30/2016,257405,306.1110592,4.586278393,487.9760291,3.302344271,103
5/1/2016,5/31/2016,266808,350.8125151,5.121007638,445.2753153,3.324452247,103
6/1/2016,6/30/2016,311060,276.5406442,5.863495503,393.7848187,2.489438536,103
7/1/2016,7/31/2016,344585,285.958832,4.184427907,512.6096017,3.290778613,103
8/1/2016,8/31/2016,374257,211.2354761,4.651472525,481.2918188,3.298858214,103
9/1/2016,9/30/2016,367147,231.87435,4.526916705,350.8802925,3.274634176,103
10/1/2016,10/31/2016,350773,250.0853082,5.593324188,271.3023889,2.419755801,103
11/1/2016,11/30/2016,320992,263.907652,6.438485237,218.5807252,2.331333089,103
12/1/2016,12/31/2016,315163,234.8449455,5.247872002,315.7129757,3.241531234,103
1/1/2017,1/31/2017,295473,384.3176524,5.546322066,193.0977868,1.640595517,103
2/1/2017,2/28/2017,274849,435.2168547,4.504951504,167.2429274,3.273957328,103
3/1/2017,3/31/2017,303273,332.9886347,5.396421541,299.2268755,2.457724172,103
4/1/2017,4/30/2017,299797,328.4473448,5.264172698,513.520235,3.307269347,103
5/1/2017,5/31/2017,327777,394.3489355,5.593956457,531.2649398,2.481315054,103
6/1/2017,6/30/2017,325370,260.2404005,5.805678475,543.8743286,3.346616783,103
7/1/2017,7/31/2017,378159,167.1720619,7.021443187,591.6065625,3.343709262,103
8/1/2017,8/31/2017,392429,343.7437565,7.705331121,497.6856716,3.308422275,103
9/1/2017,9/30/2017,380889,365.346032,7.338424938,431.3455139,3.274514168,103
10/1/2017,10/31/2017,418007,256.3380124,8.264123289,373.9851977,3.245790763,103
11/1/2017,11/30/2017,383422,385.0141051,7.727457754,344.9637617,2.466073212,103
12/1/2017,12/31/2017,348621,272.6529654,9.181273809,278.1253149,3.293882622,103
1/1/2018,1/31/2018,306988,390.3362801,9.784727984,126.5596834,0.824051333,103
2/1/2018,2/28/2018,234319,315.8775668,8.316200953,329.129144,1.621556885,103
3/1/2018,3/31/2018,285704,253.6915323,9.419392574,385.4766039,3.234098309,103
4/1/2018,4/30/2018,315755,345.5408726,8.103025802,406.6721662,3.270136598,103
5/1/2018,5/31/2018,342986,417.8755495,8.216819159,133.3498884,2.487557131,103
6/1/2018,6/30/2018,311346,251.6293884,7.50855249,113.3983715,3.330056775,103
7/1/2018,7/31/2018,354602,199.9028477,7.46942621,222.5170146,3.309062556,103
8/1/2018,8/31/2018,406589,141.8365253,7.762768074,303.644161,3.29250434,103
9/1/2018,9/30/2018,455163,254.1647941,7.786915126,27.07972154,3.263033839,103
10/1/2018,10/31/2018,445650,337.7617433,7.877082605,129.5934774,3.279642354,103
11/1/2018,11/30/2018,375871,309.8166452,8.550941786,257.4527309,2.479204404,103
12/1/2018,12/31/2018,344366,326.7741308,9.47825562,383.5142555,4.129716904,103
1/1/2019,1/31/2019,311510,333.9213162,9.853314936,355.475444,2.47181308,103
2/1/2019,2/28/2019,275417,269.6614908,7.36465635,430.6507011,3.293520898,103
3/1/2019,3/31/2019,291752,237.7380109,8.096970179,500.7274328,3.265696385,103
4/1/2019,4/30/2019,310239,255.3295633,7.42456464,431.8461063,3.285448959,103
5/1/2019,5/31/2019,323788,251.5640908,7.72615961,606.3476074,2.514834236,103
6/1/2019,6/30/2019,308622,226.5828522,8.247322312,441.5224349,3.313612594,103
7/1/2019,7/31/2019,382666,166.1588159,8.192212921,597.5970907,3.335292292,103
8/1/2019,8/31/2019,447768,135.0020275,8.254784252,444.7325298,3.34009592,103
9/1/2019,9/30/2019,471676,194.2126432,6.65580309,489.8499169,3.313395094,103
10/1/2019,10/31/2019,432846,374.2979834,7.431800109,309.0109353,3.307807731,103
11/1/2019,11/30/2019,355625,291.8971499,8.209796163,435.4410687,2.485932083,103
12/1/2019,12/31/2019,325502,438.039912,9.21421825,390.8112542,4.165635971,103
1/1/2020,1/31/2020,288131,327.4652184,9.695847036,351.9015562,2.486543141,103
2/1/2020,2/29/2020,262081,214.6968214,7.749470061,283.0978083,2.499348018,103
3/1/2020,3/31/2020,281307,418.2469302,9.118331265,368.1452846,3.284651252,103
4/1/2020,4/30/2020,319303,351.4453491,8.325828095,472.4576779,3.3213667,103
5/1/2020,5/31/2020,329879,370.2517198,8.365776092,392.5317761,3.363723867,103
6/1/2020,6/30/2020,353534,350.8517405,8.050598914,363.6584112,2.528949792,103
7/1/2020,7/31/2020,391434,381.2565665,6.671263154,397.9569854,3.341755643,103
8/1/2020,8/31/2020,424155,313.4638562,5.35475061,392.9612723,3.360823662,103
9/1/2020,9/30/2020,397435,380.7029528,6.742157689,324.1170638,2.484948212,103
10/1/2020,10/31/2020,370161,241.4053754,7.243558819,286.8658789,3.325618981,103
11/1/2020,11/30/2020,330431,278.1285971,7.826372272,273.0483418,2.497729284,103
12/1/2020,12/31/2020,306488,304.1809181,10.11138594,222.3386399,2.475624573,103
1/1/2015,1/31/2015,27384,110.3249271,9.115966249,579.4688521,2.136306035,104
2/1/2015,2/28/2015,30431,71.50098342,7.324230874,558.4370786,2.82920164,104
3/1/2015,3/31/2015,42946,256.9417643,8.285694964,584.9482572,2.874083721,104
4/1/2015,4/30/2015,47675,347.7740657,8.640201626,406.51996,3.049668377,104
5/1/2015,5/31/2015,49005,263.5496531,8.090379076,330.1492355,1.586760599,104
6/1/2015,6/30/2015,48012,177.8645725,8.557390776,319.5113361,2.318940381,104
7/1/2015,7/31/2015,51113,136.0350082,8.330650558,419.7809346,2.420693641,104
8/1/2015,8/31/2015,53709,194.8313606,8.782425974,375.8386055,3.094980869,104
9/1/2015,9/30/2015,48352,260.4029296,9.026388057,245.4339999,2.13845666,104
10/1/2015,10/31/2015,44306,296.3448509,9.874588092,309.839138,1.486520025,104
11/1/2015,11/30/2015,31623,490.1185451,10.0407643,209.8617223,1.601906583,104
12/1/2015,12/31/2015,29322,210.6517745,11.11852665,481.7579945,3.736616566,104
1/1/2016,1/31/2016,28867,119.2679646,9.018460644,602.9445474,2.256902943,104
2/1/2016,2/29/2016,30978,138.9295134,8.877796793,381.6385801,3.076737464,104
3/1/2016,3/31/2016,35366,115.8153616,8.274676416,718.9894771,2.956356766,104
4/1/2016,4/30/2016,35869,191.4023937,7.630515565,482.7139941,1.453155978,104
5/1/2016,5/31/2016,34968,403.6868506,10.15536203,243.9474582,3.094845017,104
6/1/2016,6/30/2016,35610,150.8969979,9.175903653,416.8360487,2.323902988,104
7/1/2016,7/31/2016,34426,203.3212867,9.923457621,471.4567672,3.140135819,104
8/1/2016,8/31/2016,38546,132.9728908,8.485258674,127.0826186,1.5482907,104
9/1/2016,9/30/2016,39751,170.258808,11.59097613,266.3493653,2.365558547,104
10/1/2016,10/31/2016,33918,175.3541826,9.015222519,101.9405853,0.820684826,104
11/1/2016,11/30/2016,35278,323.1199317,12.00858495,46.40526877,0,104
12/1/2016,12/31/2016,34513,202.5910994,10.73028457,240.6488157,3.151260263,104
1/1/2017,1/31/2017,33813,278.7957406,9.881389679,282.2157549,2.392564235,104
2/1/2017,2/28/2017,36480,134.3923333,9.67074817,350.2747404,3.080849186,104
3/1/2017,3/31/2017,47571,356.7200463,11.0010302,488.6686019,3.07144788,104
4/1/2017,4/30/2017,45667,361.8722185,10.61804385,346.4799587,2.397082605,104
5/1/2017,5/31/2017,46851,216.5447633,10.69172499,200.0824902,1.59243441,104
6/1/2017,6/30/2017,40687,128.4755967,9.487922012,529.6946394,3.189254592,104
7/1/2017,7/31/2017,48657,103.9402384,10.81069405,424.1496145,3.131102176,104
8/1/2017,8/31/2017,46604,165.2366348,11.09883342,194.6908908,3.138812711,104
9/1/2017,9/30/2017,47412,206.5776734,10.26962302,206.0845315,1.595526518,104
10/1/2017,10/31/2017,46343,209.6494872,9.039018199,326.2042761,1.567423871,104
11/1/2017,11/30/2017,47419,408.1489826,10.68103127,163.1399651,0.784258478,104
12/1/2017,12/31/2017,45015,168.1251551,9.811482618,277.9541964,3.196832869,104
1/1/2018,1/31/2018,40805,278.8684988,11.44737736,138.513468,0.785462614,104
2/1/2018,2/28/2018,36908,74.63170871,8.517108729,570.4148756,2.915149135,104
3/1/2018,3/31/2018,44946,238.7070776,9.390260612,500.505241,2.869359561,104
4/1/2018,4/30/2018,42942,273.6145204,8.557059976,184.8517357,2.259607295,104
5/1/2018,5/31/2018,41904,297.6947435,9.762074015,110.1457689,0.807020363,104
6/1/2018,6/30/2018,38429,168.932642,9.562328228,85.30840313,3.22089525,104
7/1/2018,7/31/2018,45019,108.65204,9.268002453,60.11698539,2.381117463,104
8/1/2018,8/31/2018,45988,75.088375,8.106834062,188.7128151,2.970041845,104
9/1/2018,9/30/2018,47799,221.4855774,9.331151282,61.51517718,1.54984018,104
10/1/2018,10/31/2018,49756,401.6683648,11.04620724,26.78558509,1.625097861,104
11/1/2018,11/30/2018,43621,369.5086827,10.39053419,222.1034643,2.39171328,104
12/1/2018,12/31/2018,41387,315.3205192,10.69691429,226.0355614,2.331446805,104
1/1/2019,1/31/2019,43624,130.4625823,9.615376179,392.2248324,2.332071713,104
2/1/2019,2/28/2019,43806,131.341926,8.717365671,615.9688666,2.980146553,104
3/1/2019,3/31/2019,48250,183.3942196,9.152333014,631.4659224,2.926846531,104
4/1/2019,4/30/2019,49018,284.5645243,8.434337137,357.9465013,3.042211316,104
5/1/2019,5/31/2019,48244,245.4513561,7.702824028,428.3098565,2.33745898,104
6/1/2019,6/30/2019,41022,185.0324379,7.948553579,223.7747755,2.363664386,104
7/1/2019,7/31/2019,49135,116.4556299,8.686121405,435.7533552,3.125775269,104
8/1/2019,8/31/2019,50422,107.3774828,9.891802654,225.7026038,1.641034812,104
9/1/2019,9/30/2019,44194,143.0382901,8.309397499,328.5994233,2.286090465,104
10/1/2019,10/31/2019,39375,489.0721552,9.923828533,314.023303,2.372576398,104
11/1/2019,11/30/2019,34940,345.6433878,10.35824546,284.7107326,1.577868123,104
12/1/2019,12/31/2019,29807,192.1057359,12.25336405,498.0936717,3.785599322,104
1/1/2020,1/31/2020,28636,137.9841815,10.33468294,534.0286514,2.265369177,104
2/1/2020,2/29/2020,39458,115.5309547,10.54485783,416.9731782,2.939541469,104
3/1/2020,3/31/2020,46168,205.6516511,9.629368834,441.9696099,2.972628893,104
4/1/2020,4/30/2020,48506,486.7840178,10.61769447,411.9946007,2.335301871,104
5/1/2020,5/31/2020,46235,313.6019217,9.89912118,231.1879084,1.597866005,104
6/1/2020,6/30/2020,52078,161.789892,10.46473276,252.3546751,1.60576586,104
7/1/2020,7/31/2020,48298,296.3033212,11.7047614,253.5494588,2.370113735,104
8/1/2020,8/31/2020,47878,110.5975499,10.84038293,398.9785847,3.114077073,104
9/1/2020,9/30/2020,45758,293.0774076,10.5748238,249.1265383,3.145173604,104
10/1/2020,10/31/2020,39927,177.5557144,10.83556374,110.7708241,0.825588519,104
11/1/2020,11/30/2020,33846,346.0665899,10.85137909,136.5629358,1.564450201,104
12/1/2020,12/31/2020,32747,192.151641,11.80231135,158.9553853,1.582751011,104
1/1/2015,1/31/2015,19382,103.1980532,6.890881389,311.9842378,2.276286664,105
2/1/2015,2/28/2015,17106,35.77328859,5.635473534,399.465718,2.277051469,105
3/1/2015,3/31/2015,25482,33.13285131,4.62596673,532.9366862,3.048372257,105
